step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud
533,TRANSFER,3439121.37,C11425665,3439121.37,0.0,C1844668736,0.0,0.0,0
277,CASH_IN,121489.81,C348868209,49638.0,171127.81,C1151196017,87451.42,0.0,0
142,CASH_OUT,346374.54,C1493875505,346374.54,0.0,C675229754,0.0,346374.54,0
307,CASH_OUT,296373.83,C2088424598,0.0,0.0,C415320234,916286.47,1212660.3,0
567,PAYMENT,1436.94,C1167097520,0.0,0.0,M979879990,0.0,0.0,0
437,TRANSFER,207801.38,C654688690,207801.38,0.0,C1092203712,0.0,0.0,0
226,TRANSFER,452749.18,C1750546333,0.0,0.0,C1417835621,674472.22,1127221.4,0
41,CASH_OUT,119057.76,C1598283351,0.0,0.0,C1534111155,394613.82,513671.58,0
241,TRANSFER,110344.11,C753670111,110344.11,0.0,C814296672,0.0,0.0,0
162,TRANSFER,2934820.94,C2121092345,2934820.94,0.0,C572426271,0.0,0.0,0
377,CASH_OUT,489033.93,C922540199,489033.93,0.0,C1098002661,0.0,489033.93,0
167,CASH_IN,199543.09,C1251768554,891228.38,1090771.47,C1427972395,572420.66,372877.57,0
159,CASH_OUT,89931.29,C1098078760,0.0,0.0,C1211318691,1621186.26,1818756.84,0
462,TRANSFER,102464.68,C1418607659,102464.68,0.0,C1595540217,0.0,0.0,0
13,CASH_OUT,132661.08,C176826933,0.0,0.0,C79708552,3090418.6,3223079.68,0
218,TRANSFER,61470.02,C1928586113,61470.02,0.0,C2024262984,0.0,0.0,0
9,CASH_IN,509772.17,C1603885259,589004.1,1098776.27,C722844186,585187.4,75415.23,0
228,TRANSFER,497526.17,C1294188821,497526.17,0.0,C1799178468,0.0,0.0,0
38,TRANSFER,3372.0,C2049498532,3372.0,0.0,C1540407960,0.0,0.0,0
323,CASH_OUT,25761.04,C2061910313,25761.04,0.0,C1505894809,896426.99,922188.03,0
18,CASH_IN,112600.0,C1836848592,720251.48,832851.47,C1566027367,1877958.9,1574534.41,0
330,CASH_OUT,203163.52,C991973292,39366.0,0.0,C327926634,112080.59,315244.11,0
252,CASH_OUT,132900.47,C1835382064,0.0,0.0,C1657236056,3595927.48,3728827.95,0
571,CASH_OUT,1889351.63,C27748996,1889351.63,0.0,C575547051,12129494.24,14018845.86,0
16,CASH_IN,129790.89,C899704164,498281.0,628071.89,C842050027,0.0,22364.86,0
187,CASH_OUT,270228.37,C977169791,0.0,0.0,C1432083914,6150831.35,6421059.71,0
131,CASH_OUT,338683.36,C163770493,306688.0,0.0,C285321534,0.0,338683.36,0
2,CASH_IN,152980.34,C252339901,1040428.87,1193409.21,C117162427,415520.4,7616.73,0
675,CASH_OUT,2772043.9,C1162550194,2772043.9,0.0,C27397338,2985997.42,5758041.32,0
281,CASH_IN,1156.75,C466153559,2693604.18,2694760.93,C252924993,139563.45,138406.7,0
46,CASH_IN,265882.17,C301456159,7684972.94,7950855.11,C184213819,739285.4,473403.24,0
177,TRANSFER,239556.06,C759888632,239556.06,0.0,C1568773487,0.0,0.0,0
139,CASH_OUT,176156.84,C479930062,0.0,0.0,C1058737781,654133.83,830290.68,0
59,TRANSFER,44733.5,C521758644,44733.5,0.0,C1703221504,0.0,0.0,0
148,CASH_OUT,394886.13,C1897206044,394886.13,0.0,C398205372,840653.68,1235539.81,0
134,CASH_OUT,204241.05,C100079859,0.0,0.0,C43229132,1344002.68,1548243.73,0
145,CASH_OUT,66448.19,C774736612,66448.19,0.0,C1224889094,5042513.19,5108961.38,0
617,CASH_OUT,10000000.0,C841821564,10000000.0,0.0,C769108247,0.0,10000000.0,0
450,TRANSFER,9228514.1,C920327149,9228514.1,0.0,C118210084,0.0,0.0,0
307,PAYMENT,9778.52,C463651258,20593.0,10814.48,M364607809,0.0,0.0,0
340,CASH_OUT,596127.11,C1219026147,596127.11,0.0,C153716790,0.0,596127.11,0
40,TRANSFER,559702.69,C43211689,6559.0,0.0,C163558773,0.0,559702.69,0
702,CASH_OUT,573266.42,C1802792293,573266.42,0.0,C203516640,0.0,573266.42,0
475,CASH_OUT,71511.19,C743231238,71511.19,0.0,C488128368,0.0,71511.19,0
614,TRANSFER,1760546.42,C1088953639,1760546.42,0.0,C290813030,0.0,0.0,0
226,CASH_IN,288927.41,C56509690,5280389.33,5569316.73,C1778503230,3871556.74,3582629.33,0
161,TRANSFER,8720558.46,C582011779,8720558.46,0.0,C1801176562,0.0,0.0,0
380,CASH_OUT,259820.39,C722639909,259820.39,0.0,C1903020590,32888.78,292709.17,0
14,CASH_OUT,1561891.66,C15204463,1561891.66,0.0,C1255502452,3471928.95,6443177.56,0
318,CASH_OUT,756426.12,C1801267260,756426.12,0.0,C1693181403,1612984.89,2369411.01,0
89,TRANSFER,766631.82,C112075481,766631.82,0.0,C1906745138,0.0,0.0,0
233,CASH_OUT,82804.86,C786531880,988.0,0.0,C1792865842,947808.74,1030613.6,0
329,PAYMENT,12679.88,C873132383,0.0,0.0,M2127417746,0.0,0.0,0
325,CASH_IN,109658.25,C463033160,1301265.17,1410923.42,C2019318577,211500.14,101841.89,0
34,CASH_OUT,51424.22,C1977213426,51424.22,0.0,C1445058573,87252.78,138677.0,0
9,PAYMENT,46721.36,C1284529767,11412.89,0.0,M1995294590,0.0,0.0,0
592,CASH_IN,6304.56,C1238782904,203240.82,209545.38,C1462005728,12921831.25,12915526.69,0
17,CASH_OUT,318673.72,C1367422217,0.0,0.0,C1698502532,807698.44,1413825.4,0
252,CASH_OUT,63716.31,C853669399,10054.0,0.0,C2075222812,0.0,63716.31,0
70,CASH_OUT,266766.78,C862440440,266766.78,0.0,C167070759,0.0,266766.78,0
279,PAYMENT,9413.35,C866613181,409240.44,399827.09,M1386486621,0.0,0.0,0
569,CASH_OUT,22117.99,C1522253641,22117.99,0.0,C104739224,581228.15,603346.15,0
230,TRANSFER,1868971.26,C750920501,18411.0,0.0,C347485612,638230.17,2507201.43,0
84,TRANSFER,152331.26,C397720555,152331.26,0.0,C1006668962,0.0,0.0,0
37,CASH_IN,28402.4,C801290149,6640050.16,6668452.56,C132058033,507047.37,478644.97,0
34,CASH_IN,88177.6,C603737017,19830505.08,19918682.68,C846986243,2816438.79,2728261.19,0
403,CASH_IN,135833.74,C518255050,72813.0,208646.74,C942184282,672696.16,513470.8,0
180,PAYMENT,26964.89,C739295166,51685.0,24720.11,M1063002889,0.0,0.0,0
205,DEBIT,6488.83,C876727361,210954.0,204465.17,C158296114,378804.35,385293.18,0
138,TRANSFER,234723.4,C614130152,234723.4,0.0,C1884751175,0.0,0.0,0
73,CASH_OUT,684796.16,C1555882195,684796.16,0.0,C644163395,2754453.54,3439249.7,0
129,CASH_IN,73400.25,C934454543,83887.0,157287.25,C679000289,0.0,0.0,0
213,CASH_OUT,305196.77,C1393646437,0.0,0.0,C534062598,2331624.99,2636821.76,0
9,PAYMENT,13372.01,C140191853,20644.0,7271.99,M1184115632,0.0,0.0,0
253,PAYMENT,61920.78,C19524792,182.0,0.0,M1397766623,0.0,0.0,0
166,CASH_IN,147552.48,C2045550628,10135796.08,10283348.56,C1521169523,285087.67,137535.19,0
350,TRANSFER,881683.82,C206800241,0.0,0.0,C1459170165,1480536.71,2362220.53,0
650,TRANSFER,692654.27,C435003043,692654.27,0.0,C1552080163,0.0,0.0,0
460,CASH_OUT,2059980.16,C617173071,2059980.16,0.0,C706638819,734579.21,2794559.36,0
646,CASH_OUT,10000000.0,C352927410,10000000.0,0.0,C593822721,0.0,10000000.0,0
194,TRANSFER,651477.38,C726278083,651477.38,0.0,C1737159019,0.0,0.0,0
309,CASH_OUT,639648.52,C278452003,0.0,0.0,C1911021,5839122.59,6478771.12,0
374,PAYMENT,21478.58,C148768924,259083.0,237604.42,M1202332826,0.0,0.0,0
203,CASH_IN,27833.66,C464060027,14486.0,42319.66,C803648645,101028.62,73194.96,0
84,TRANSFER,4830219.15,C58626602,4830219.15,0.0,C1366192319,0.0,0.0,0
625,TRANSFER,259103.16,C1860471678,259103.16,0.0,C949934281,0.0,0.0,0
578,CASH_OUT,6274752.67,C789526780,6274752.67,0.0,C1905238884,0.0,6274752.67,0
206,PAYMENT,2969.85,C1719569636,24928.0,21958.15,M1051134942,0.0,0.0,0
326,PAYMENT,7110.7,C1560191132,0.0,0.0,M902263411,0.0,0.0,0
14,TRANSFER,1832319.42,C439830884,1832319.42,0.0,C1133002328,0.0,0.0,0
614,CASH_OUT,125464.46,C1597477718,125464.46,0.0,C1070752768,0.0,125464.46,0
132,CASH_OUT,170704.53,C787155915,0.0,0.0,C1861436758,421106.78,591811.31,0
282,PAYMENT,5676.92,C2122728242,100656.0,94979.08,M1120712616,0.0,0.0,0
45,PAYMENT,3544.54,C835563072,0.0,0.0,M1847675738,0.0,0.0,0
456,CASH_OUT,4017972.88,C826677509,4017972.88,0.0,C1483869567,0.0,4017972.88,0
22,PAYMENT,987.27,C444812675,20591.38,19604.1,M981775765,0.0,0.0,0
143,DEBIT,2471.09,C833813403,10874.0,8402.91,C1960617884,1665723.31,1668194.39,0
397,CASH_IN,93883.86,C1854614670,2767812.39,2861696.26,C1532237098,155748.45,61864.59,0
42,PAYMENT,25111.35,C527803106,0.0,0.0,M1569827967,0.0,0.0,0
681,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,0
353,DEBIT,275.05,C300310234,34428.0,34152.95,C1896222591,16181.61,16456.67,0
670,CASH_OUT,2113271.99,C1131491121,2113271.99,0.0,C1812574697,1444605.24,3557877.23,0
648,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,0
321,CASH_OUT,315254.42,C926061141,0.0,0.0,C1818729614,341054.35,656308.78,0
634,TRANSFER,215299.28,C2040450460,215299.28,0.0,C1735529317,0.0,0.0,0
428,PAYMENT,3293.94,C862594578,102.0,0.0,M196187278,0.0,0.0,0
396,PAYMENT,27585.39,C476106090,290271.0,262685.61,M776490427,0.0,0.0,0
578,TRANSFER,736677.36,C699869751,736677.36,0.0,C1904435627,0.0,0.0,0
592,TRANSFER,1798215.73,C1142182296,1798215.73,0.0,C864699609,0.0,0.0,0
353,CASH_IN,409614.42,C43007492,306404.0,716018.42,C654465070,73325.09,0.0,0
43,CASH_IN,214644.16,C1780393715,1007.0,215651.16,C1516874274,0.0,0.0,0
40,CASH_OUT,7887.75,C418271713,7887.75,0.0,C795853330,0.0,7887.75,0
204,CASH_IN,51817.4,C2008320906,801840.93,853658.32,C589207866,298880.02,247062.62,0
140,CASH_OUT,53782.87,C1507289159,53782.87,0.0,C431035662,0.0,53782.87,0
400,CASH_OUT,43468.86,C885970369,52800.0,9331.14,C1282552898,397439.47,440908.34,0
589,PAYMENT,12956.12,C381892424,0.0,0.0,M1292413976,0.0,0.0,0
251,PAYMENT,43432.49,C1226156749,0.0,0.0,M816970244,0.0,0.0,0
402,CASH_OUT,292874.69,C1202922600,0.0,0.0,C1600051260,331265.04,624139.73,0
470,CASH_OUT,2859010.61,C1981956148,2859010.61,0.0,C289828816,0.0,2859010.61,0
718,CASH_OUT,8851.38,C1231251587,8851.38,0.0,C1943166088,0.0,8851.38,0
515,TRANSFER,12804.74,C1711121415,12804.74,0.0,C27575040,0.0,0.0,0
533,TRANSFER,18042.11,C977625973,18042.11,0.0,C1844577837,0.0,0.0,0
180,CASH_OUT,130340.01,C1815868252,0.0,0.0,C1328403550,671621.17,801961.18,0
132,CASH_OUT,359920.33,C1475862939,10850.0,0.0,C304042726,146862.32,506782.65,0
377,PAYMENT,24224.62,C2061964292,3740.37,0.0,M1101240596,0.0,0.0,0
675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,0
424,TRANSFER,313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,0
235,CASH_OUT,257091.64,C1834234317,0.0,0.0,C1392780635,5721121.83,5978213.47,0
275,TRANSFER,858207.01,C1040101785,0.0,0.0,C657139679,2955906.62,3814113.62,0
671,CASH_OUT,36956.27,C1768139815,36956.27,0.0,C1475840276,116628.89,153585.15,0
638,TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,0
262,CASH_OUT,218074.57,C90566607,218074.57,0.0,C584575879,162623.65,380698.21,0
568,TRANSFER,2895954.99,C1706066378,2895954.99,0.0,C1293124691,0.0,0.0,0
401,CASH_OUT,103986.82,C1447587523,252335.0,148348.18,C1218903018,0.0,103986.82,0
183,CASH_IN,122155.01,C1224731582,3141681.22,3263836.23,C788616709,463091.78,340936.77,0
19,CASH_IN,169376.25,C833971004,6897743.42,7067119.67,C1246074457,1891352.74,2150252.31,0
212,CASH_OUT,103853.4,C815847287,0.0,0.0,C1203313600,2248377.11,2352230.51,0
413,CASH_OUT,225792.83,C439468049,0.0,0.0,C1757671588,1035108.03,1260900.86,0
114,TRANSFER,966222.5,C1846613103,966222.5,0.0,C1770878693,0.0,0.0,0
182,PAYMENT,1382.95,C1067961983,0.0,0.0,M929155646,0.0,0.0,0
497,TRANSFER,918087.96,C480126375,918087.96,0.0,C1995515228,0.0,0.0,0
277,TRANSFER,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,0
210,CASH_OUT,372659.31,C1874650899,102627.0,0.0,C1435337401,199502.49,572161.81,0
639,TRANSFER,349627.64,C246515037,349627.64,0.0,C1455585247,0.0,0.0,0
281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,0
522,CASH_OUT,281975.14,C1013591229,483.0,0.0,C1424801368,0.0,281975.14,0
16,PAYMENT,4002.09,C128145877,0.0,0.0,M1334106953,0.0,0.0,0
299,PAYMENT,38844.91,C1521333536,0.0,0.0,M2116797525,0.0,0.0,0
374,PAYMENT,17211.31,C409803084,0.0,0.0,M1301406213,0.0,0.0,0
184,TRANSFER,73486.8,C1621868910,73486.8,0.0,C80114105,0.0,0.0,0
106,CASH_OUT,110457.0,C1134044412,110457.0,0.0,C1839671644,4174451.61,4284908.61,0
372,PAYMENT,216.54,C39558922,0.0,0.0,M789858296,0.0,0.0,0
231,PAYMENT,6710.86,C1153134919,93324.0,86613.14,M1176337667,0.0,0.0,0
730,CASH_OUT,156396.46,C1659635357,156396.46,0.0,C876852627,842357.16,998753.62,0
629,TRANSFER,7922.98,C329603302,7922.98,0.0,C1896146009,0.0,0.0,0
410,CASH_OUT,4900487.15,C1615320222,4900487.15,0.0,C1322611502,0.0,4900487.15,0
250,CASH_OUT,156039.36,C1507330764,156039.36,0.0,C51866354,0.0,156039.36,0
291,CASH_OUT,145035.4,C1765217259,145035.4,0.0,C73654740,89193.96,234229.36,0
421,CASH_OUT,1501341.87,C466100700,1501341.87,0.0,C552512951,0.0,1501341.87,0
8,TRANSFER,2794982.53,C591190387,0.0,0.0,C1856036778,3804441.59,13688613.94,0
307,CASH_IN,132230.55,C1063242862,7701075.71,7833306.25,C1796670902,213491.17,81260.62,0
76,TRANSFER,9917.27,C1267158518,9917.27,0.0,C1985253789,0.0,0.0,0
357,CASH_OUT,790332.43,C393707500,790332.43,0.0,C730262166,2384548.88,3174881.31,0
95,CASH_OUT,8775594.43,C131527035,8775594.43,0.0,C897416477,0.0,8775594.43,0
306,CASH_OUT,121113.33,C808289063,0.0,0.0,C1331076078,1836093.5,1957206.83,0
70,CASH_OUT,1036789.41,C32861099,1036789.41,0.0,C1594778194,523315.63,1560105.04,0
43,CASH_IN,95399.5,C1885657646,13999.0,109398.5,C27849874,1660447.49,1565047.99,0
403,PAYMENT,35463.58,C497158451,10761.0,0.0,M1656802657,0.0,0.0,0
327,CASH_OUT,404526.79,C492372145,0.0,0.0,C210968853,615954.91,1020481.7,0
68,CASH_OUT,281743.12,C47524114,281743.12,0.0,C645628840,158099.98,439843.09,0
180,CASH_IN,219054.15,C1962172660,5228861.02,5447915.17,C1067270896,2142615.63,1923561.48,0
156,CASH_IN,268406.5,C995091705,5301435.1,5569841.6,C1166431440,1296350.57,1027944.06,0
189,CASH_IN,12422.69,C1184889748,5503477.44,5515900.13,C28090805,65025.05,52602.35,0
48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,0
131,CASH_IN,21183.9,C1562495333,61729.0,82912.9,C849480132,21011.61,0.0,0
163,CASH_IN,286176.91,C519072042,50505.0,336681.91,C1991153593,736550.46,450373.55,0
685,CASH_OUT,537539.97,C229919589,537539.97,0.0,C1914366882,0.0,537539.97,0
107,CASH_OUT,418691.02,C1963602022,418691.02,0.0,C697599749,628282.31,1046973.33,0
249,CASH_OUT,10000000.0,C1919400809,10000000.0,0.0,C1527429194,0.0,10000000.0,0
275,PAYMENT,1854.55,C1581612265,0.0,0.0,M1292831063,0.0,0.0,0
305,CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,0
561,CASH_OUT,348983.86,C1006058561,348983.86,0.0,C235524557,73131.44,422115.3,0
586,TRANSFER,245991.5,C1191013532,245991.5,0.0,C1362497299,0.0,0.0,0
314,TRANSFER,59893.41,C1284144520,59893.41,0.0,C1435949580,0.0,0.0,0
694,PAYMENT,21403.84,C1766174583,491422.67,470018.83,M1494599430,0.0,0.0,0
37,CASH_OUT,15370.23,C406822323,95290.0,79919.77,C2009148198,597992.8,613363.03,0
132,CASH_IN,115257.63,C1464554289,28600.0,143857.63,C1143069452,1695713.71,2209286.03,0
656,CASH_OUT,173222.14,C1551325378,0.0,0.0,C971106645,4690561.13,4863783.27,0
208,PAYMENT,14840.66,C37574690,0.0,0.0,M499349475,0.0,0.0,0
21,CASH_OUT,785323.0,C1794798581,785323.0,0.0,C801984124,803839.25,1720783.92,0
22,CASH_OUT,346704.55,C54851371,346704.55,0.0,C943084296,513994.79,860699.34,0
701,TRANSFER,8537861.24,C601921404,8537861.24,0.0,C1092111599,0.0,0.0,0
154,CASH_OUT,141837.8,C221305576,141837.8,0.0,C1119520541,5845089.37,5986927.17,0
15,PAYMENT,16265.2,C426969317,0.0,0.0,M90767810,0.0,0.0,0
257,CASH_OUT,318248.63,C436191364,17897.0,0.0,C1711665962,51141.48,369390.11,0
478,CASH_OUT,829286.58,C63485295,829286.58,0.0,C801090621,178393.69,1007680.27,0
119,TRANSFER,1082718.08,C645925104,1082718.08,0.0,C916906045,0.0,0.0,0
7,PAYMENT,21131.52,C1930792245,0.0,0.0,M1436718473,0.0,0.0,0
134,CASH_OUT,161679.14,C354099191,707681.29,546002.15,C69333797,0.0,161679.14,0
161,CASH_IN,183758.97,C1384681843,2526814.08,2710573.04,C554025243,3433397.07,3249638.1,0
237,PAYMENT,679.88,C296463955,22996.0,22316.12,M1446622444,0.0,0.0,0
214,PAYMENT,34203.51,C295945057,183533.23,149329.71,M356994261,0.0,0.0,0
260,CASH_OUT,327944.66,C1364700567,0.0,0.0,C533701867,784567.73,1112512.39,0
31,TRANSFER,587031.2,C1909564191,587031.2,0.0,C2047987632,0.0,0.0,0
420,PAYMENT,1082.02,C1766254869,1916.0,833.98,M411238824,0.0,0.0,0
205,PAYMENT,5871.82,C1974892306,47197.9,41326.08,M1280691228,0.0,0.0,0
335,PAYMENT,7621.36,C1062913013,3546.0,0.0,M1949230282,0.0,0.0,0
265,PAYMENT,3622.88,C56609645,40751.0,37128.12,M1227171724,0.0,0.0,0
136,CASH_IN,91143.28,C259448163,9608955.24,9700098.52,C134369477,149417.85,655898.99,0
177,CASH_OUT,120380.75,C1869321222,142672.0,22291.25,C1476559203,3177619.54,3298000.29,0
377,PAYMENT,14929.48,C1525658336,5312.0,0.0,M406295931,0.0,0.0,0
344,CASH_OUT,2231580.5,C1202921665,2231580.5,0.0,C1366192319,499195.63,2730776.13,0
261,CASH_OUT,5039827.29,C125995436,5039827.29,0.0,C256790,13002.46,5052829.75,0
134,CASH_OUT,140016.35,C563695839,0.0,0.0,C1890346285,1076658.8,1216675.15,0
235,PAYMENT,2317.95,C13102400,0.0,0.0,M903028302,0.0,0.0,0
686,PAYMENT,7440.06,C416394517,0.0,0.0,M581477100,0.0,0.0,0
21,PAYMENT,4362.33,C1694991362,52568.0,48205.67,M1458554533,0.0,0.0,0
581,TRANSFER,121142.75,C27960358,121142.75,0.0,C1910414505,0.0,0.0,0
659,CASH_OUT,205208.41,C1534829718,24883.0,0.0,C1536069717,34852.65,240061.06,0
458,CASH_OUT,167806.93,C964445001,167806.93,0.0,C1195194203,0.0,167806.93,0
638,CASH_OUT,43996.54,C103861454,43996.54,0.0,C1002939134,808284.11,852280.66,0
345,TRANSFER,128936.95,C673297850,128936.95,0.0,C880160644,0.0,0.0,0
346,CASH_OUT,64631.78,C1559525950,62078.0,0.0,C1889851610,0.0,64631.78,0
21,PAYMENT,1004.33,C898506930,6455.51,5451.19,M817266202,0.0,0.0,0
209,CASH_IN,245993.85,C733706051,5851789.71,6097783.55,C149676673,2345026.49,2099032.64,0
625,TRANSFER,3020974.53,C2115080301,3020974.53,0.0,C834247001,0.0,0.0,0
405,CASH_OUT,10000000.0,C273979298,10000000.0,0.0,C1510815107,111802.81,10111802.81,0
372,CASH_OUT,286966.43,C697508086,86836.05,0.0,C2036847357,457081.04,744047.47,0
376,TRANSFER,449032.97,C1012053866,449032.97,0.0,C1148781766,0.0,0.0,0
141,PAYMENT,4974.31,C1010135056,0.0,0.0,M1535629385,0.0,0.0,0
140,CASH_IN,132618.23,C906316057,3353026.73,3485644.96,C2057855430,178326.82,45708.59,0
136,CASH_IN,501514.18,C2061915763,224.0,501738.18,C2075657748,0.0,0.0,0
232,CASH_IN,145428.05,C2092501620,5901105.81,6046533.86,C736901578,3233868.24,3088440.19,0
10,CASH_OUT,688503.12,C290774929,1126419.63,437916.51,C842729010,11060199.2,11748702.31,0
241,CASH_OUT,1282731.68,C605364658,1282731.68,0.0,C925896842,0.0,1282731.68,0
586,CASH_OUT,10000000.0,C701712936,10000000.0,0.0,C704752055,0.0,10000000.0,0
355,PAYMENT,4990.84,C1221979979,30968.39,25977.54,M280745575,0.0,0.0,0
282,TRANSFER,238704.19,C1747039081,60471.69,0.0,C1429582571,1451365.16,1690069.35,0
581,CASH_OUT,414153.16,C1882912047,414153.16,0.0,C845050993,379431.75,793584.91,0
160,TRANSFER,548161.93,C814345778,548161.93,0.0,C1464577173,0.0,0.0,0
44,CASH_OUT,21990.78,C724984348,15458.0,0.0,C1551487265,1021432.21,1043422.99,0
259,PAYMENT,5869.74,C2139930432,26612.0,20742.26,M1052904108,0.0,0.0,0
40,CASH_OUT,70857.62,C272999073,0.0,0.0,C751413576,5855498.41,5926356.04,0
522,CASH_OUT,1752606.15,C1351380996,1752606.15,0.0,C1325425132,0.0,1752606.15,0
330,CASH_OUT,11111.86,C2031041981,14371.0,3259.14,C1836421211,41668.97,52780.84,0
153,CASH_OUT,277811.14,C1068237335,15073.44,0.0,C1561087993,704379.96,982191.1,0
660,CASH_OUT,227994.78,C1205421023,227994.78,0.0,C231892160,0.0,227994.78,0
531,CASH_OUT,4791.06,C1736966722,4791.06,0.0,C1399883678,4814602.17,4819393.23,0
447,CASH_OUT,3339489.46,C1897864068,3339489.46,0.0,C1441419882,369291.01,3708780.47,0
78,CASH_OUT,2254934.36,C706933703,2254934.36,0.0,C273430415,364128.61,2619062.97,0
410,TRANSFER,557950.06,C1892460908,557950.06,0.0,C872133707,0.0,0.0,0
272,TRANSFER,177022.52,C892131822,177022.52,0.0,C844865785,0.0,0.0,0
398,TRANSFER,1498296.47,C664914101,1498296.47,0.0,C228214204,0.0,0.0,0
684,CASH_IN,58041.29,C1799487432,3893631.34,3951672.63,C1669503208,310623.25,252581.96,0
425,TRANSFER,287720.41,C1664641098,287720.41,0.0,C1630931168,0.0,0.0,0
187,CASH_IN,98542.07,C1697038843,86770.89,185312.96,C2041829310,405325.28,306783.22,0
179,PAYMENT,3520.46,C415673906,50125.0,46604.54,M698633434,0.0,0.0,0
75,TRANSFER,755813.12,C1153451347,755813.12,0.0,C450761826,0.0,0.0,0
331,PAYMENT,55995.82,C1651927077,0.0,0.0,M1512170165,0.0,0.0,0
153,TRANSFER,234853.95,C1944993034,234853.95,0.0,C2019813234,0.0,0.0,0
306,TRANSFER,521986.29,C916412259,521986.29,0.0,C256100884,0.0,0.0,0
191,CASH_OUT,2815.61,C1729215544,2815.61,0.0,C1583247514,64348.28,67163.9,0
675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,0
285,CASH_OUT,91835.73,C1007115636,26459.0,0.0,C822398899,0.0,91835.73,0
491,TRANSFER,1381513.27,C946427395,1381513.27,0.0,C922180689,0.0,0.0,0
253,CASH_OUT,223052.22,C1500918195,0.0,0.0,C1443925078,269223.51,492275.73,0
219,CASH_OUT,248242.32,C120655142,248242.32,0.0,C670432443,8007.84,256250.16,0
560,TRANSFER,912117.82,C1573658797,912117.82,0.0,C254901264,0.0,0.0,0
15,PAYMENT,32331.54,C264266291,50501.0,18169.46,M1897595853,0.0,0.0,0
299,CASH_IN,599332.36,C1748070862,1432956.97,2032289.33,C356953951,7510999.77,6911667.41,0
364,TRANSFER,703135.43,C641091675,703135.43,0.0,C1483704749,0.0,0.0,0
490,TRANSFER,1048388.34,C996566642,1048388.34,0.0,C1200267069,0.0,0.0,0
210,PAYMENT,2370.37,C1141449602,0.0,0.0,M141526199,0.0,0.0,0
356,CASH_OUT,192774.75,C87676218,51.0,0.0,C1958334233,70468.63,263243.39,0
150,CASH_OUT,3178915.22,C424434408,3178915.22,0.0,C524837856,690831.94,3869747.17,0
212,CASH_OUT,362988.52,C739877872,362988.52,0.0,C1957802478,2158316.76,2521305.27,0
249,CASH_OUT,56847.17,C352513989,56847.17,0.0,C1452040424,90721.64,147568.81,0
684,TRANSFER,168303.36,C1085553126,168303.36,0.0,C440988194,0.0,0.0,0
405,CASH_OUT,67328.62,C473068099,0.0,0.0,C1882667000,338791.13,406119.76,0
259,PAYMENT,8975.76,C1473781796,11904.0,2928.24,M1687644719,0.0,0.0,0
689,CASH_OUT,276253.24,C921347828,276253.24,0.0,C291010044,247810.47,524063.71,0
538,PAYMENT,4640.82,C484147739,0.0,0.0,M360695051,0.0,0.0,0
32,TRANSFER,401575.19,C2084058641,401575.19,0.0,C1017580631,0.0,0.0,0
731,CASH_OUT,302227.56,C1814350435,302227.56,0.0,C51409599,1125769.87,1427997.43,0
183,TRANSFER,54216.85,C69656453,0.0,0.0,C554863527,2188443.1,2242659.95,0
113,TRANSFER,314976.75,C846061626,314976.75,0.0,C314158626,0.0,0.0,0
251,TRANSFER,462483.71,C1642572389,0.0,0.0,C589961695,749224.32,1211708.02,0
352,TRANSFER,614145.31,C1021093618,614145.31,0.0,C1029613730,0.0,0.0,0
639,TRANSFER,45890.12,C541466200,45890.12,0.0,C1815388266,0.0,0.0,0
13,PAYMENT,19694.46,C305370969,0.0,0.0,M1807558821,0.0,0.0,0
97,TRANSFER,4454632.3,C310812803,4454632.3,0.0,C1185406486,0.0,0.0,0
236,CASH_OUT,220304.25,C1515334941,0.0,0.0,C351677535,2864268.84,3084573.08,0
465,CASH_OUT,1760061.57,C1907027988,1760061.57,0.0,C1368065448,142305.44,1902367.02,0
43,CASH_OUT,93459.89,C1250676021,93459.89,0.0,C977089472,15825.7,109285.59,0
334,CASH_OUT,972142.03,C129076810,972142.03,0.0,C948349145,0.0,972142.03,0
355,PAYMENT,780.84,C1424502702,30798.0,30017.16,M1323926769,0.0,0.0,0
295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,0
591,CASH_OUT,1777758.65,C2084263514,1777758.65,0.0,C1480456939,0.0,1777758.65,0
